Date_TimeUTC,Date_TimeEU,User,Id,Source,Tweet.content,Tweet.URL,Outlinks,ReplyCount,RetweetCount,LikeCount,QuoteCount,ViewCount,Language,Hashtags,Media+,MentionedUsers,inReplyToUser,inReplyToTweetId,Year
2014-11-21 21:21:39,2014-11-21 22:21:39,elonmusk,535905906442403776,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",About the Nevada deal with Tesla ... http://t.co/hAeyOc5OzC,https://twitter.com/elonmusk/status/535905906442403840,['http://ts.la/j1'],66,361,508,0,,en,,,,,,2014
2014-11-21 21:55:39,2014-11-21 22:55:39,elonmusk,535914463388782592,Twitter for iPhone,Cuteness overload MT “@WIRED: A baby baboon snuggled with a teddy bear http://t.co/wuovq1HPEY http://t.co/UHK8MnGj4i”,https://twitter.com/elonmusk/status/535914463388782592,['http://wrd.cm/1r5KMEU'],91,719,1194,1,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/B2_oAbrIEAAdLIM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/B2_oAbrIEAAdLIM?format=jpg&name=large', altText=None)]","[User(username='WIRED', id=1344951, displayname='WIRED', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/WIRED,5.35901974915711e+17,2014
2014-11-22 21:21:28,2014-11-22 22:21:28,elonmusk,536268250620125184,Twitter for iPhone,@John_Gardi Using legs as air brakes to drop terminal velocity in half requires slight redesign &amp; more data. Maybe flight 21.,https://twitter.com/elonmusk/status/536268250620125185,[],7,28,62,0,,en,,,"[User(username='John_Gardi', id=227343379, displayname='Just A. Tinker ✌️', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/John_Gardi,5.362667325798728e+17,2014
2014-11-22 20:42:54,2014-11-22 21:42:54,elonmusk,536258543675252672,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",Testing operation of hypersonic grid fins (x-wing config) going on next flight http://t.co/O1tMSIXxsT,https://twitter.com/elonmusk/status/536258543675252739,[],152,1174,1631,0,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/B3EsTeDIUAAO86M?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/B3EsTeDIUAAO86M?format=jpg&name=large', altText=None)]",,,,2014
2014-11-22 21:01:39,2014-11-22 22:01:39,elonmusk,536263260056850432,Twitter for iPhone,"Base is 300 ft by 100 ft, with wings that extend width to 170 ft. Will allow refuel &amp; rocket flyback in future.",https://twitter.com/elonmusk/status/536263260056850432,[],55,318,600,3,,en,,,,https://twitter.com/elonmusk,5.362626246533652e+17,2014
2014-11-22 21:11:30,2014-11-22 22:11:30,elonmusk,536265739486121984,Twitter for iPhone,"Grid fins are stowed on ascent and then deploy on reentry for ""x-wing"" style control. Each fin moves independently for pitch/yaw/roll.",https://twitter.com/elonmusk/status/536265739486121985,[],82,262,572,0,,en,,,,https://twitter.com/elonmusk,5.362585436752527e+17,2014
2014-11-23 03:03:22,2014-11-23 04:03:22,elonmusk,536354292396228608,Twitter for iPhone,"@ID_AA_Carmack That works for Dragon, but hard to do for something long like Falcon",https://twitter.com/elonmusk/status/536354292396228608,[],25,24,90,0,,en,,,"[User(username='ID_AA_Carmack', id=175624200, displayname='John Carmack', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/ID_AA_Carmack,5.363311346455839e+17,2014
2014-11-23 01:08:48,2014-11-23 02:08:48,elonmusk,536325460318519296,Twitter for iPhone,@ID_AA_Carmack No choice. Entry velocity too high for a precision landing with N2 thrusters alone. Must have aero surfaces for pitch trim.,https://twitter.com/elonmusk/status/536325460318519296,[],14,39,88,0,,en,,,"[User(username='ID_AA_Carmack', id=175624200, displayname='John Carmack', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/ID_AA_Carmack,5.362779628036506e+17,2014
2014-11-23 01:14:25,2014-11-23 02:14:25,elonmusk,536326873916374976,Twitter for iPhone,"The flight grid fins look like the ones on this test we did, but larger: https://t.co/gTaURQQeyx",https://twitter.com/elonmusk/status/536326873916375040,['https://m.youtube.com/watch?v=DgLBIdVg3EM'],95,383,542,0,,en,,,,,,2014
2014-11-24 22:53:05,2014-11-24 23:53:05,elonmusk,537016081915719680,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Welcome back @RicardoR to run the @TeslaMotors communications team!,https://twitter.com/elonmusk/status/537016081915719680,[],95,116,319,1,,en,,,"[User(username='ricardor', id=14485933, displayname='ricardo reyes', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-12-08 16:59:51,2014-12-08 17:59:51,elonmusk,542000615287574528,Twitter for iPhone,Reread Asimov's Foundation series. Brilliant.,https://twitter.com/elonmusk/status/542000615287574528,[],191,545,1473,5,,en,,,,,,2014
2014-12-08 17:15:22,2014-12-08 18:15:22,elonmusk,542004522298535872,Twitter for iPhone,Dune series by Herbert also brilliant. He advocates placing limits on machine intelligence.,https://twitter.com/elonmusk/status/542004522298535936,[],223,435,1036,10,,en,,,,,,2014
2014-12-19 15:36:11,2014-12-19 16:36:11,elonmusk,545965826054963200,Twitter for iPhone,Falcon/Dragon launch punted to early Jan. Need time to review all systems thoroughly again.,https://twitter.com/elonmusk/status/545965826054963200,[],52,208,405,0,,en,,,,,,2014
2014-12-19 15:40:54,2014-12-19 16:40:54,elonmusk,545967015521820672,Twitter for iPhone,Pack swap now operating in limited beta mode for SF to LA route. Can swap battery faster than visiting a gas station. Tesla blog out soon.,https://twitter.com/elonmusk/status/545967015521820672,[],105,785,1010,9,,en,,,,,,2014
2014-12-19 19:07:24,2014-12-19 20:07:24,elonmusk,546018982927413184,Twitter for iPhone,Tesla fast battery swap details http://t.co/4XWWUlOeQE,https://twitter.com/elonmusk/status/546018982927413248,['http://ts.la/h6'],77,615,775,2,,en,,,,,,2014
2014-12-19 21:32:36,2014-12-19 22:32:36,elonmusk,546055521351270400,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I'd recommend competing for the $10M Learning XPRIZE. Illiteracy is the wellspring of poverty. http://t.co/NLuFheVmpx,https://twitter.com/elonmusk/status/546055521351270402,['http://learning.xprize.org'],59,636,718,1,,en,,,,,,2014
2014-12-20 23:55:27,2014-12-21 00:55:27,elonmusk,546453860936474624,Twitter for iPhone,Nothing against all the oatmeal-raisin cookies out there. Just be yourself.,https://twitter.com/elonmusk/status/546453860936474625,[],107,754,1438,2,,en,,,,,,2014
2014-12-20 23:42:49,2014-12-21 00:42:49,elonmusk,546450680689356800,Twitter for iPhone,Really should be a rule that oatmeal-raisin cookies can't look too much like choc chip. Doppelgänger cookie trickery!,https://twitter.com/elonmusk/status/546450680689356800,[],259,1968,3173,6,,en,,,,,,2014
2014-12-25 23:22:08,2014-12-26 00:22:08,elonmusk,548257415536594880,Twitter for iPhone,Roadster upgrade will enable non-stop travel from LA to SF -- almost 400 mile range. Details tmrw. Merry Christmas!,https://twitter.com/elonmusk/status/548257415536594944,[],198,1563,2230,1,,en,,,,,,2014
2014-12-26 00:06:08,2014-12-26 01:06:08,elonmusk,548268486003535872,Twitter for iPhone,"Reading The Culture series by Banks. Compelling picture of a grand, semi-utopian galactic future. Hopefully not too optimistic about AI.",https://twitter.com/elonmusk/status/548268486003535872,[],140,242,909,3,,en,,,,,,2014
2014-12-26 22:09:11,2014-12-26 23:09:11,elonmusk,548601442638917632,Twitter for iPhone,Roadster upgrade details http://t.co/9RZVMCJeMJ,https://twitter.com/elonmusk/status/548601442638917633,['http://ts.la/qA'],104,436,689,0,,en,,,,,,2014
2014-12-30 20:46:18,2014-12-30 21:46:18,elonmusk,550030135446220800,Twitter Web App,Model S range curves in detail by version http://t.co/DGIKGTIagW,https://twitter.com/elonmusk/status/550030135446220801,['http://ts.la/c7'],47,317,470,0,,en,,,,,,2014
2014-12-31 14:27:34,2014-12-31 15:27:34,elonmusk,550297212769402880,Twitter Web App,"Btw, we are actually working on a charger that automatically moves out from the wall &amp; connects like a solid metal snake. For realz.",https://twitter.com/elonmusk/status/550297212769402881,[],519,3928,4683,35,,en,,,,,,2014
